name,calories,protein,fat,carbs,fiber,sugar,p_ratio,f_ratio,c_ratio,type_any,type_breakfast,type_lunch/dinner,type_snack
pain au chocolat de la boulangerie,0.038670396577258515,0.0,0.02179044852006537,0.0,0.0,0.0,0.0,1.0,0.0,True,False,False,False
egg bagel,0.0118479512917558,0.004997322862752097,0.0009079353550027237,0.035366478728857,0.00784313725490196,0.0,0.1637426900584795,0.029239766081871343,0.8070175438596491,False,False,False,True
english muffin toasted,0.023037683067302948,0.009637694092450475,0.0019974577810059923,0.07022039979497693,0.0196078431372549,0.0061749571183533445,0.15929203539823011,0.03244837758112095,0.8082595870206489,True,False,False,False
english muffin whole wheat toasted,0.022214908672042125,0.010530073175084777,0.0025422189940076264,0.06893900563813429,0.058823529411764705,0.018524871355060035,0.17251461988304093,0.040935672514619874,0.7865497076023391,False,True,False,False
biscuit,0.05874609182162251,0.012671782973407104,0.029961866715089883,0.11532547411583804,0.0196078431372549,0.007547169811320756,0.10349854227405249,0.24052478134110788,0.6559766763848397,True,False,False,False
french roll,0.017278262300477208,0.005889701945386401,0.002905393136008716,0.04894925679138904,0.01568627450980392,0.0003430531732418525,0.13749999999999998,0.06666666666666667,0.7958333333333334,True,False,False,False
oat bran dinner roll,0.012835280566068785,0.00553275031233268,0.002723806065008171,0.034085084572014354,0.018300653594771243,0.007547169811320756,0.17318435754189945,0.08379888268156425,0.7430167597765364,False,False,False,True
pecan shortbread cookies,0.012506170807964456,0.0012493307156880244,0.008353005266025058,0.021014864172219375,0.00392156862745098,0.0,0.05185185185185185,0.34074074074074073,0.6074074074074074,False,False,False,True
oatmeal cookies,0.018594701332894523,0.0028556130644297704,0.008171418195024514,0.044079958995386984,0.009150326797385621,0.021269296740994856,0.06866952789699572,0.19313304721030045,0.7381974248927039,True,False,False,False
chocolate wafers,0.0798091163402995,0.013207210422987687,0.028872344289086617,0.207842132239877,0.04967320261437908,0.11389365351629503,0.07088122605363986,0.15229885057471265,0.7768199233716475,False,True,False,False
vanilla wafers low fat,0.05808787230541386,0.007139032661074425,0.02215362266206646,0.15094823167606358,0.0196078431372549,0.10291595197255575,0.053262316910785625,0.16245006657789615,0.7842876165113183,True,False,False,False
chocolate chip cookies mcdonalds,0.02237946355109429,0.0028556130644297704,0.011621572544034864,0.04792414146591492,0.00784313725490196,0.03293310463121784,0.05992509363295881,0.23970037453183524,0.700374531835206,True,False,False,False
gingersnap cookies,0.004772091492512753,0.0007139032661074426,0.0012711094970038132,0.013839056893900565,0.0026143790849673205,0.004802744425385934,0.06153846153846154,0.10769230769230768,0.8307692307692308,False,False,False,True
biscotti abbracci mulino bianco,0.00888596346881685,0.0007139032661074426,0.004721263846014164,0.002050230650948232,0.0,0.00017495711835334476,0.10526315789473685,0.6842105263157895,0.2105263157894737,False,False,False,True
chocolate chip cookie,0.010366957380286326,0.0008923790826343032,0.005084437988015253,0.023833931317273196,0.00392156862745098,0.01818181818181818,0.03968253968253968,0.22222222222222218,0.738095238095238,False,False,False,True
brownie,0.03998683560967583,0.005175798679278958,0.017795532958053386,0.0981547924141466,0.016993464052287584,0.07547169811320754,0.056862745098039215,0.19215686274509805,0.7509803921568627,True,False,False,False
shortbread cookies,0.006582195162086556,0.0008923790826343032,0.00345015434901035,0.013326499231163507,0.0013071895424836603,0.00411663807890223,0.06578947368421052,0.25,0.6842105263157895,False,False,False,True
oatmeal cookies with raisins,0.010696067138390653,0.0017847581652686063,0.004358089704013073,0.026396719630958486,0.0,0.0,0.072992700729927,0.1751824817518248,0.7518248175182481,False,False,False,True
peanut butter sandwich cookies,0.011025176896494982,0.0021417097983223274,0.005447612130016342,0.023577652485904665,0.00392156862745098,0.017152658662092625,0.08955223880597016,0.2238805970149254,0.6865671641791045,False,False,False,True
sugar cookies,0.0118479512917558,0.0014278065322148852,0.005810786272017432,0.026140440799589954,0.0013071895424836603,0.01955403087478559,0.05633802816901409,0.22535211267605637,0.7183098591549295,False,False,False,True
chocolate covered graham crackers,0.011189731775547145,0.0014278065322148852,0.005810786272017432,0.023833931317273196,0.005228758169934641,0.019897084048027442,0.06015037593984962,0.24060150375939848,0.6992481203007519,False,False,False,True
raisin cookies,0.009873292743129834,0.0010708548991611637,0.003631741420010895,0.026140440799589954,0.0026143790849673205,0.024356775300171524,0.046875,0.15625,0.796875,False,False,False,True
vanilla wafers,0.004607536613460589,0.0005354274495805819,0.0021790448520065367,0.011019989748846746,0.0013071895424836603,0.0,0.05172413793103448,0.20689655172413793,0.7413793103448276,False,False,False,True
graham crackers,0.05841698206351818,0.010351597358557917,0.015434901035046304,0.1652998462327012,0.03137254901960784,0.08953687821612351,0.07360406091370558,0.10786802030456853,0.8185279187817259,False,True,False,False
peanut butter cookies,0.01563271350995557,0.0032125646974834913,0.008716179408026147,0.030240902101486423,0.0,0.0,0.09782608695652174,0.2608695652173913,0.641304347826087,False,False,False,True
vanilla sandwich cookie,0.0118479512917558,0.0012493307156880244,0.005447612130016342,0.02767811378780113,0.0026143790849673205,0.020240137221269296,0.04827586206896552,0.20689655172413793,0.7448275862068966,False,False,False,True
sugar wafers with creme filling,0.00839229883166036,0.0007139032661074426,0.004176502633012529,0.018195797027165558,0.0026143790849673205,0.014751286449399655,0.04081632653061225,0.23469387755102042,0.7244897959183674,False,False,False,True
cheese puffs,0.032417311173276286,0.0037479921470640735,0.02324314508806973,0.04766786263454639,0.00784313725490196,0.003773584905660378,0.06268656716417911,0.382089552238806,0.555223880597015,True,False,False,False
saltine crackers,0.002139213427678131,0.0005354274495805819,0.0005447612130016342,0.005638134290107638,0.00028758169934640525,0.00021612349914236706,0.10714285714285712,0.10714285714285712,0.7857142857142857,False,False,False,True
trail mix,0.022873128188250783,0.007317508477601285,0.01597966224804794,0.03459764223475141,0.0,0.0,0.1553030303030303,0.33333333333333337,0.5113636363636364,True,False,False,False
corn cones,0.0236959025835116,0.0028556130644297704,0.0138006173960414,0.04561763198359816,0.00392156862745098,0.0,0.05925925925925926,0.28148148148148144,0.6592592592592593,True,False,False,False
chocolate pretzels,0.008227743952608195,0.0014278065322148852,0.0032685672780098057,0.01998974884674526,0.0,0.0,0.07692307692307693,0.17307692307692307,0.75,False,False,False,True
french toast sticks,0.012012506170807964,0.0023201856148491883,0.0069003086980207,0.02280881599179908,0.00392156862745098,0.007204116638078902,0.09285714285714286,0.2714285714285714,0.6357142857142858,False,False,False,True
crackers,0.01349350008227744,0.001963233981795467,0.00762665698202288,0.02511532547411584,0.005228758169934641,0.0044596912521440825,0.0728476821192053,0.2781456953642384,0.6490066225165563,False,False,False,True
sesame sticks,0.00888596346881685,0.001963233981795467,0.006718721627020156,0.012045105074320862,0.00392156862745098,0.0002881646655231561,0.11578947368421054,0.38947368421052636,0.4947368421052632,False,False,False,True
cheese crackers,0.005594865887773573,0.0014278065322148852,0.002905393136008716,0.010763710917478218,0.0026143790849673205,0.0010291595197255575,0.12121212121212122,0.24242424242424243,0.6363636363636364,False,False,False,True
oriental rice cracker mix,0.023531347704459436,0.008745315009816172,0.013074269112039223,0.03741670937980523,0.048366013071895426,0.00274442538593482,0.18352059925093633,0.2696629213483146,0.546816479400749,True,False,False,False
breadsticks,0.01694915254237288,0.005354274495805819,0.004358089704013073,0.04382368016401846,0.010457516339869282,0.0010291595197255575,0.13333333333333333,0.10666666666666666,0.76,True,False,False,False
milk crackers,0.008227743952608195,0.0014278065322148852,0.0030869802070092604,0.01973347001537673,0.0026143790849673205,0.0061749571183533445,0.07843137254901962,0.16666666666666669,0.7549019607843138,False,False,False,True
matzo crackers whole wheat,0.016126378147112062,0.0066036052114938435,0.000726348284002179,0.05663762173244491,0.043137254901960784,0.0,0.1412213740458015,0.015267175572519083,0.8435114503816794,False,True,False,False
matzo crackers with egg,0.017936481816685865,0.006068177761913261,0.0010895224260032684,0.056381342901076374,0.010457516339869282,0.0,0.13076923076923078,0.023076923076923075,0.8461538461538461,True,False,False,False
granola bites,0.0037847622181997696,0.0007139032661074426,0.0016342836390049029,0.008457201435161456,0.00392156862745098,0.005145797598627787,0.08695652173913045,0.1956521739130435,0.717391304347826,False,False,False,True
crackers whole wheat,0.01974658548625967,0.005354274495805819,0.00726348284002179,0.049974372116863154,0.03790849673202614,0.0010291595197255575,0.11320754716981132,0.1509433962264151,0.7358490566037735,True,False,False,False
tropical trail mix,0.10185947013328946,0.015705871854363736,0.04339930996913019,0.2352639671963096,0.0,0.0,0.07068273092369479,0.19196787148594377,0.7373493975903614,True,False,False,False
soft pretzels,0.06401184795129176,0.0167767267535249,0.006537134556019611,0.20451050743208612,0.026143790849673203,0.0010291595197255575,0.10129310344827587,0.03879310344827586,0.8599137931034483,True,False,False,False
corn tostada shell,0.009544182985025506,0.0014278065322148852,0.005266025059015797,0.02024602767811379,0.009150326797385621,0.0,0.06896551724137931,0.24999999999999997,0.6810344827586207,False,False,False,True
matzo crackers,0.018265591574790192,0.004997322862752097,0.000726348284002179,0.05996924654023578,0.010457516339869282,0.00033619210977701546,0.10526315789473685,0.015037593984962409,0.8796992481203008,True,False,False,False
sesame crunch,0.001480993911469475,0.0003569516330537213,0.0010895224260032684,0.0023065094823167607,0.0013071895424836603,0.002058319039451115,0.11764705882352941,0.3529411764705882,0.5294117647058824,False,False,False,True
trail mix with chocolate chips,0.11634029948987988,0.03694449402106015,0.08461957508625385,0.168118913377755,0.0,0.0,0.15575620767494358,0.35063957863054934,0.4936042136945072,False,False,True,False
cracker meal,0.07240414678295212,0.019096912368374085,0.003631741420010895,0.23833931317273196,0.0392156862745098,0.00137221269296741,0.10122989593188268,0.01892147587511826,0.879848628192999,False,True,False,False
